Rank,Name,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8968,TURBO PROP RACING,1997-01-01,Racing,0.08,0.06,0.0,0.01,0.15
16124,TURBO TRAINZ,2012-01-01,Racing,0.0,0.01,0.0,0.0,0.01
13139,TURBO TURTLE ADVENTURE,2002-01-01,Puzzle,0.04,0.01,0.0,0.0,0.05
14610,TURN IT AROUND,2006-01-01,Action,0.03,0.0,0.0,0.0,0.03
12802,TURNING POINT: FALL OF LIBERTY,2015-01-01,Sports,0.44,0.05,0.0,0.04,0.54
929,TUROK 2: SEEDS OF EVIL,1997-01-01,Platform,1.37,0.41,0.04,0.04,1.86
8341,TUROK 3: SHADOW OF OBLIVION,2000-01-01,Shooter,0.12,0.05,0.0,0.0,0.17
13365,TUROK: DINOSAUR HUNTER,1997-01-01,Shooter,0.0,0.0,0.05,0.0,0.05
5127,TUROK: RAGE WARS,1999-01-01,Shooter,0.3,0.06,0.0,0.0,0.37
14975,TV ANIME IDOLM@STER: CINDERELLA GIRLS G4U! PACK VOL.1,2015-01-01,Action,0.0,0.0,0.02,0.0,0.02
15679,TV ANIME IDOLM@STER: CINDERELLA GIRLS G4U! PACK VOL.2,2015-01-01,Action,0.0,0.0,0.02,0.0,0.02
15714,TV ANIME IDOLM@STER: CINDERELLA GIRLS G4U! PACK VOL.3,2015-01-01,Action,0.0,0.0,0.02,0.0,0.02
15743,TV ANIME IDOLM@STER: CINDERELLA GIRLS G4U! PACK VOL.4,2015-01-01,Action,0.0,0.0,0.02,0.0,0.02
15472,TV ANIME IDOLM@STER: CINDERELLA GIRLS G4U! PACK VOL.5,2015-01-01,Action,0.0,0.0,0.02,0.0,0.02
15472,TV ANIME IDOLM@STER: CINDERELLA GIRLS G4U! PACK VOL.5,2015-01-01,Action,0.0,0.0,0.02,0.0,0.02
15472,TV ANIME IDOLM@STER: CINDERELLA GIRLS G4U! PACK VOL.5,2015-01-01,Action,0.0,0.0,0.02,0.0,0.02
14980,TV ANIME IDOLM@STER: CINDERELLA GIRLS G4U! PACK VOL.6,2015-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
15387,TV ANIME IDOLM@STER: CINDERELLA GIRLS G4U! PACK VOL.7,2015-01-01,Misc,0.0,0.0,0.02,0.0,0.02
15569,TV ANIME IDOLM@STER: CINDERELLA GIRLS G4U! PACK VOL.8,2016-01-01,Misc,0.0,0.0,0.02,0.0,0.02
15019,TV ANIME IDOLM@STER: CINDERELLA GIRLS G4U! PACK VOL.9,2016-01-01,Misc,0.0,0.0,0.02,0.0,0.02
15019,TV ANIME IDOLM@STER: CINDERELLA GIRLS G4U! PACK VOL.9,2016-01-01,Misc,0.0,0.0,0.02,0.0,0.02
13011,TV ANIME: FAIRY TALE GEKITOU! MADOUSHI KESSEN,2010-01-01,Fighting,0.0,0.0,0.05,0.0,0.05
3038,TV SHOW KING PARTY,2008-01-01,Puzzle,0.18,0.41,0.0,0.08,0.67
6733,TV SUPERSTARS,2010-01-01,Misc,0.07,0.13,0.0,0.05,0.25
14693,TV TOTAL EVENTS,2011-01-01,Misc,0.0,0.02,0.0,0.0,0.03
13569,TWILIGHT SYNDROME: KINJIRATERA TOSHI DENSETSU,2008-01-01,Adventure,0.0,0.0,0.04,0.0,0.04
13831,TWIN STRIKE: OPERATION THUNDER,2008-01-01,Shooter,0.04,0.0,0.0,0.0,0.04
13831,TWIN STRIKE: OPERATION THUNDER,2008-01-01,Shooter,0.04,0.0,0.0,0.0,0.04
1677,TWINBEE,1986-01-01,Shooter,0.0,0.0,1.2,0.0,1.2
15133,TWINKLE * CRUSADERS GOGO!,2010-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
7620,TWISTED EDGE EXTREME SNOWBOARDING,1998-01-01,Sports,0.16,0.04,0.0,0.0,0.2
1190,TWISTED METAL,1995-01-01,Action,1.32,0.19,0.0,0.05,1.56
2532,TWISTED METAL (2012),2012-01-01,Action,0.67,0.07,0.0,0.07,0.82
632,TWISTED METAL 2,1996-01-01,Racing,2.12,0.25,0.0,0.07,2.44
1548,TWISTED METAL 4,1999-01-01,Racing,1.07,0.16,0.0,0.04,1.28
1029,TWISTED METAL III,1998-01-01,Action,1.48,0.2,0.0,0.05,1.73
1379,TWISTED METAL: BLACK,2001-01-01,Racing,1.19,0.17,0.0,0.05,1.41
2680,TWISTED METAL: HEAD ON,2005-01-01,Action,0.71,0.0,0.0,0.06,0.77
9606,TWISTER MANIA,2011-01-01,Misc,0.1,0.01,0.0,0.01,0.13
2897,TWO WORLDS,2007-01-01,Role-Playing,0.41,0.23,0.0,0.07,0.71
15350,TWO WORLDS II,2012-01-01,Action,0.75,0.28,0.09,0.12,1.22
15350,TWO WORLDS II,2012-01-01,Action,0.75,0.28,0.09,0.12,1.22
16074,TY THE TASMANIAN TIGER,2005-01-01,Misc,0.92,0.54,0.0,0.17,1.62
10258,TYCO RC: ASSAULT WITH A BATTERY,1999-01-01,Racing,0.06,0.04,0.0,0.01,0.11
15471,TYCOON CITY: NEW YORK,2006-01-01,Strategy,0.0,0.02,0.0,0.0,0.02
5240,U-SING,2009-01-01,Misc,0.0,0.32,0.0,0.03,0.36
10929,U-SING  2,2010-01-01,Misc,0.0,0.08,0.0,0.01,0.09
6696,U-SING: GIRLS NIGHT,2010-01-01,Misc,0.0,0.21,0.0,0.04,0.25
15765,UCHI NO 3 SHIMAI DS,2008-01-01,Misc,0.0,0.0,0.02,0.0,0.02
16424,UCHIDA YASUOU MYSTERY: MEITANTEI SENKEN MITSUHIKO SERIES: FUKUTOSHIN RENZOKU SATSUJIN JIKEN,2009-01-01,Adventure,0.0,0.0,0.01,0.0,0.01
15451,UCHUU KEIJI TAMASHII: THE SPACE SHERIFF SPIRITS,2006-01-01,Action,0.0,0.0,0.02,0.0,0.02
628,UDRAW STUDIO,2010-01-01,Misc,1.67,0.58,0.0,0.2,2.46
1800,UFC 2009 UNDISPUTED,2009-01-01,Misc,2.55,0.8400000000000001,0.01,0.43,3.84
10181,UFC UNDISPUTED 2010,2011-01-01,Misc,1.8100000000000005,0.79,0.02,0.34,2.96
4045,UFC UNDISPUTED 3,2009-01-01,Shooter,1.27,0.55,0.03,0.2,2.05
8179,UFC: SUDDEN IMPACT,2004-01-01,Fighting,0.09,0.07,0.0,0.02,0.18
7719,UFC: TAPOUT,2002-01-01,Fighting,0.14,0.05,0.0,0.01,0.2
10434,UFC: TAPOUT 2,2003-01-01,Fighting,0.08,0.02,0.0,0.0,0.1
15454,UFO: TRILOGY,2007-01-01,Strategy,0.0,0.02,0.0,0.0,0.02
15160,UKIYO NO ROUSHI,2015-01-01,Action,0.0,0.0,0.02,0.0,0.02
14251,UKIYO NO SHISHI,2015-01-01,Action,0.0,0.0,0.03,0.0,0.03
13743,ULTIMATE BAND,1999-01-01,Racing,0.39,0.05,0.0,0.04,0.48
13743,ULTIMATE BAND,1999-01-01,Racing,0.39,0.05,0.0,0.04,0.48
14287,ULTIMATE BLOCK PARTY,2004-01-01,Puzzle,0.03,0.0,0.0,0.0,0.03
11327,ULTIMATE BRAIN GAMES,2003-01-01,Misc,0.06,0.02,0.0,0.0,0.08
9857,ULTIMATE CARD GAMES,2003-01-01,Misc,0.09,0.03,0.0,0.0,0.12
11262,ULTIMATE CARD GAMES DS,2008-01-01,Strategy,0.08,0.0,0.0,0.01,0.08
11632,ULTIMATE DUCK HUNTING,2009-01-01,Sports,0.07,0.0,0.0,0.01,0.08
7034,ULTIMATE DUCK HUNTING: HUNTING & RETRIEVING DUCKS,2007-01-01,Sports,0.21,0.0,0.0,0.02,0.23
6680,ULTIMATE FIGHTING CHAMPIONSHIP,2000-01-01,Fighting,0.14,0.09,0.0,0.02,0.25
14052,ULTIMATE GAME ROOM,2009-01-01,Misc,0.03,0.0,0.0,0.0,0.04
11419,ULTIMATE GHOSTS 'N GOBLINS,2006-01-01,Platform,0.07,0.01,0.0,0.01,0.08
13263,ULTIMATE GHOSTS 'N GOBLINS (JP SALES),2006-01-01,Platform,0.0,0.0,0.05,0.0,0.05
4037,ULTIMATE I SPY,2008-01-01,Adventure,0.45,0.0,0.0,0.03,0.49
10036,ULTIMATE MORTAL KOMBAT,2007-01-01,Fighting,0.09,0.01,0.0,0.01,0.11
9220,ULTIMATE MUSCLE - THE KINNIKUMAN LEGACY: LEGENDS VS NEW GENERATION,2002-01-01,Fighting,0.04,0.01,0.08,0.0,0.14
10779,ULTIMATE MUSCLE - THE KINNIKUMAN LEGACY: THE PATH OF THE SUPERHERO,2002-01-01,Fighting,0.05,0.02,0.03,0.0,0.1
6409,ULTIMATE NES REMIX,2014-01-01,Action,0.15,0.09,0.0,0.02,0.27
11582,ULTIMATE PARTY CHALLENGE,2009-01-01,Misc,0.07,0.0,0.0,0.01,0.08
15635,ULTIMATE PUZZLE GAMES,2005-01-01,Puzzle,0.01,0.0,0.0,0.0,0.02
15635,ULTIMATE PUZZLE GAMES,2005-01-01,Puzzle,0.01,0.0,0.0,0.0,0.02
9957,ULTIMATE PUZZLE GAMES: SUDOKU EDITION,2007-01-01,Puzzle,0.11,0.0,0.0,0.01,0.12
11494,ULTIMATE SHOOTING COLLECTION,2008-01-01,Shooter,0.08,0.0,0.0,0.0,0.08
12997,ULTRA BUST-A-MOVE,2004-01-01,Puzzle,0.04,0.01,0.0,0.0,0.05
10728,ULTRA STREET FIGHTER IV,2015-01-01,Fighting,0.0,0.08,0.0,0.01,0.1
10728,ULTRA STREET FIGHTER IV,2015-01-01,Fighting,0.0,0.08,0.0,0.01,0.1
16250,ULTRAMAN FIGHTING EVOLUTION 0,2006-01-01,Fighting,0.0,0.0,0.01,0.0,0.01
16333,ULTRAMAN FIGHTING EVOLUTION 3,2004-01-01,Fighting,0.0,0.0,0.01,0.0,0.01
15712,ULTRAMAN STAR CHRONICLES,2013-01-01,Strategy,0.0,0.0,0.02,0.0,0.02
3088,UM JAMMER LAMMY,1998-01-01,Misc,0.12,0.08,0.41,0.04,0.66
16077,UMIHARA KAWASE JUN: SECOND EDITION KANZENBAN,2009-01-01,Puzzle,0.0,0.0,0.01,0.0,0.01
16132,UMINEKO NO NAKU KORO NI PORTABLE 1,2011-01-01,Adventure,0.0,0.0,0.01,0.0,0.01
15227,UMINEKO NO NAKU KORO NI: MAJO TO SUIRI NO RINBUKYOKU,2010-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
9960,UN SQUADRON,1991-01-01,Shooter,0.0,0.0,0.12,0.0,0.12
120,UNCHARTED 2: AMONG THIEVES,2009-01-01,Action,3.27,2.25,0.21,1.0,6.73
116,UNCHARTED 3: DRAKE'S DECEPTION,2011-01-01,Action,2.77,2.8,0.19,1.06,6.83
272,UNCHARTED 4: A THIEF'S END,2016-01-01,Shooter,1.3,2.07,0.18,0.65,4.2
211,UNCHARTED: DRAKE'S FORTUNE,2007-01-01,Action,2.31,1.73,0.12,0.78,4.94
1025,UNCHARTED: GOLDEN ABYSS,2011-01-01,Shooter,0.59,0.75,0.13,0.27,1.74
244,UNCHARTED: THE NATHAN DRAKE COLLECTION,2015-01-01,Action,1.96,1.69,0.08,0.74,4.47
9728,UNDEAD KNIGHTS,2009-01-01,Action,0.05,0.01,0.06,0.01,0.12
9475,UNDER NIGHT IN-BIRTH,2014-01-01,Fighting,0.06,0.02,0.04,0.02,0.13
14785,UNDER THE SKIN,2004-01-01,Action,0.01,0.01,0.0,0.0,0.03
14335,UNDERGROUND POOL,2007-01-01,Sports,0.03,0.0,0.0,0.0,0.03
16498,UNENDING BLOODY CALL,2012-01-01,Action,0.0,0.0,0.01,0.0,0.01
13669,UNISON: REBELS OF RHYTHM & DANCE,2000-01-01,Misc,0.02,0.02,0.0,0.01,0.04
3653,UNIT 13,2012-01-01,Shooter,0.29,0.15,0.04,0.07,0.55
10706,UNIVERSAL STUDIOS THEME PARKS ADVENTURE,2001-01-01,Misc,0.08,0.02,0.0,0.0,0.1
10461,UNIVERSE AT WAR: EARTH ASSAULT,2008-01-01,Action,0.09,0.01,0.0,0.01,0.1
2686,UNLIMITED SAGA,2002-01-01,Role-Playing,0.1,0.08,0.56,0.03,0.77
10523,UNO / SKIP-BO / UNO FREEFALL,2006-01-01,Misc,0.1,0.0,0.0,0.01,0.1
15945,UNO 52,2006-01-01,Misc,0.01,0.0,0.0,0.0,0.02
10820,UNOU NO TATSUJIN: SOUKAI! MACHIGAI MUSEUM 2,2007-01-01,Misc,0.0,0.0,0.09,0.0,0.09
10820,UNOU NO TATSUJIN: SOUKAI! MACHIGAI MUSEUM 2,2007-01-01,Misc,0.0,0.0,0.09,0.0,0.09
15083,UNREAL ANTHOLOGY,2006-01-01,Shooter,0.0,0.02,0.0,0.0,0.02
2787,UNREAL CHAMPIONSHIP,2002-01-01,Shooter,0.59,0.12,0.0,0.03,0.74
7433,UNREAL II: THE AWAKENING,2004-01-01,Shooter,0.17,0.04,0.0,0.01,0.21
3471,UNREAL TOURNAMENT,2000-01-01,Shooter,0.28,0.22,0.0,0.07,0.58
16020,UNREAL TOURNAMENT 2003,2002-01-01,Shooter,0.0,0.01,0.0,0.0,0.01
15674,UNREAL TOURNAMENT 2004,2004-01-01,Shooter,0.0,0.01,0.0,0.0,0.02
12840,UNSOLVED CRIMES,2008-01-01,Adventure,0.04,0.01,0.0,0.0,0.05
1124,UNTIL DAWN,2015-01-01,Adventure,0.44,0.89,0.05,0.25,1.64
1869,UNTOLD LEGENDS: BROTHERHOOD OF THE BLADE,2005-01-01,Role-Playing,0.54,0.33,0.01,0.22,1.1
7647,UNTOLD LEGENDS: DARK KINGDOM,2006-01-01,Role-Playing,0.14,0.02,0.02,0.02,0.2
5457,UNTOLD LEGENDS: THE WARRIORS CODE,2006-01-01,Role-Playing,0.14,0.12,0.0,0.08,0.33
16023,UPPERS,2016-01-01,Action,0.0,0.0,0.01,0.0,0.01
11816,UPRISING X,1998-01-01,Action,0.04,0.03,0.0,0.0,0.07
15033,URAKATA HAKUOKI,2013-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
10549,URBAN CHAOS,1999-01-01,Action,0.06,0.04,0.0,0.01,0.1
11649,URBAN REIGN,2005-01-01,Action,0.04,0.03,0.0,0.01,0.08
11649,URBAN REIGN,2005-01-01,Action,0.04,0.03,0.0,0.01,0.08
15513,URU: AGES BEYOND MYST,2003-01-01,Adventure,0.0,0.02,0.0,0.0,0.02
9919,USA TODAY CROSSWORD CHALLENGE,2008-01-01,Puzzle,0.11,0.0,0.0,0.01,0.12
10615,USA TODAY PUZZLE CRAZE,2009-01-01,Puzzle,0.09,0.0,0.0,0.01,0.1
15844,USAVICHI: GAME NO JIKAN,2011-01-01,Action,0.0,0.0,0.02,0.0,0.02
15143,UTA KUMI 575,2014-01-01,Misc,0.0,0.0,0.02,0.0,0.02
15391,UTA NO * PRINCE-SAMA,2010-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
9887,UTA NO * PRINCE-SAMA: ALL STAR,2013-01-01,Action,0.0,0.0,0.12,0.0,0.12
9072,UTA NO * PRINCE-SAMA: REPEAT,2011-01-01,Adventure,0.0,0.0,0.14,0.0,0.14
16086,UTA NO * PRINCE-SAMA: SWEET SERENADE,2011-01-01,Adventure,0.0,0.0,0.01,0.0,0.01
11475,UTA NO PRINCE-SAMA: ALL STAR AFTER SECRET,2015-01-01,Action,0.0,0.0,0.08,0.0,0.08
10895,UTA NO PRINCE-SAMA: DEBUT,2012-01-01,Adventure,0.0,0.0,0.09,0.0,0.09
10522,UTA NO PRINCE-SAMA: MUSIC,2011-01-01,Misc,0.0,0.0,0.1,0.0,0.1
10522,UTA NO PRINCE-SAMA: MUSIC,2011-01-01,Misc,0.0,0.0,0.1,0.0,0.1
11068,UTA NO PRINCE-SAMA: MUSIC 2,2013-01-01,Adventure,0.0,0.0,0.09,0.0,0.09
11068,UTA NO PRINCE-SAMA: MUSIC 2,2013-01-01,Adventure,0.0,0.0,0.09,0.0,0.09
12915,UTA NO PRINCE-SAMA: MUSIC 3,2016-01-01,Action,0.0,0.0,0.05,0.0,0.05
14232,UTAWARERUMONO PORTABLE,2009-01-01,Role-Playing,0.0,0.0,0.03,0.0,0.03
10353,UTAWARERUMONO: CHIRIYUKUSHA E NO KOMORIUTA,2006-01-01,Adventure,0.0,0.0,0.11,0.0,0.11
11047,V-RALLY EDITION 99,1998-01-01,Racing,0.07,0.02,0.0,0.0,0.09
9871,VACATION ISLE: BEACH PARTY,2010-01-01,Misc,0.09,0.02,0.0,0.01,0.12
10104,VACATION SPORTS,2009-01-01,Sports,0.1,0.01,0.0,0.01,0.11
2404,VAGRANT STORY,2000-01-01,Role-Playing,0.3,0.2,0.3,0.06,0.87
6861,VALHALLA KNIGHTS,2006-01-01,Role-Playing,0.15,0.0,0.07,0.01,0.24
7108,VALHALLA KNIGHTS 2,2008-01-01,Role-Playing,0.09,0.0,0.12,0.01,0.23
13814,VALHALLA KNIGHTS 2: BATTLE STANCE,2009-01-01,Role-Playing,0.0,0.0,0.04,0.0,0.04
7888,VALHALLA KNIGHTS 3,2013-01-01,Role-Playing,0.04,0.01,0.12,0.01,0.19
9184,VALHALLA KNIGHTS: ELDAR SAGA,2009-01-01,Role-Playing,0.1,0.01,0.01,0.01,0.14
9949,VALKYRIA CHRONICLES,1997-01-01,Puzzle,0.77,0.24,0.29,0.15,1.46
9949,VALKYRIA CHRONICLES,1997-01-01,Puzzle,0.77,0.24,0.29,0.15,1.46
3730,VALKYRIA CHRONICLES II,2010-01-01,Role-Playing,0.12,0.16,0.18,0.09,0.54
11559,VALKYRIE DRIVE: BHIKKHUNI,2015-01-01,Action,0.0,0.01,0.07,0.0,0.08
2545,VALKYRIE PROFILE,1999-01-01,Role-Playing,0.07,0.05,0.63,0.05,0.81
4177,VALKYRIE PROFILE 2: SILMERIA,2006-01-01,Role-Playing,0.04,0.03,0.39,0.01,0.47
4574,VALKYRIE PROFILE: COVENANT OF THE PLUME,2008-01-01,Role-Playing,0.23,0.02,0.16,0.02,0.42
5182,VALKYRIE PROFILE: LENNETH,2006-01-01,Role-Playing,0.17,0.01,0.16,0.02,0.36
11934,VAMPIRE KNIGHT DS,2009-01-01,Adventure,0.0,0.0,0.07,0.0,0.07
11927,VAMPIRE LEGENDS: POWER OF THREE,2010-01-01,Adventure,0.07,0.0,0.0,0.0,0.07
14937,VAMPIRE MANSION: LINDA HYDE,2011-01-01,Adventure,0.0,0.02,0.0,0.0,0.02
9270,VAMPIRE MOON: THE MYSTERY OF THE HIDDEN SUN,2010-01-01,Adventure,0.12,0.01,0.0,0.01,0.14
9302,VAMPIRE NIGHT,2001-01-01,Shooter,0.07,0.05,0.0,0.02,0.14
7430,VAMPIRE RAIN,2007-01-01,Action,0.18,0.0,0.01,0.01,0.21
12684,VAMPIRE RAIN: ALTERED SPECIES,2008-01-01,Action,0.05,0.0,0.0,0.0,0.06
8078,VAMPIRE SAVIOR: THE LORD OF VAMPIRE,1998-01-01,Fighting,0.0,0.0,0.18,0.0,0.18
16138,VANARK,1999-01-01,Shooter,0.01,0.01,0.0,0.0,0.01
12271,VANCOUVER 2010 - THE OFFICIAL VIDEO GAME OF THE OLYMPIC WINTER GAMES,1998-01-01,Adventure,0.16999999999999998,0.33,0.0,0.1,0.58
12271,VANCOUVER 2010 - THE OFFICIAL VIDEO GAME OF THE OLYMPIC WINTER GAMES,1998-01-01,Adventure,0.16999999999999998,0.33,0.0,0.1,0.58
4401,VANDAL HEARTS,1996-01-01,Role-Playing,0.14,0.09,0.19,0.03,0.45
10513,VANDAL HEARTS II,1999-01-01,Strategy,0.06,0.04,0.0,0.01,0.1
11960,VANGUARD BANDITS,1998-01-01,Strategy,0.04,0.03,0.0,0.0,0.07
10621,VANISHING POINT,2001-01-01,Racing,0.06,0.04,0.0,0.01,0.1
7854,VANQUISH,2009-01-01,Racing,0.4,0.39,0.14,0.13,1.04
7854,VANQUISH,2009-01-01,Racing,0.4,0.39,0.14,0.13,1.04
14982,VANTAGE MASTER PORTABLE,2008-01-01,Role-Playing,0.0,0.0,0.02,0.0,0.02
14321,VEGAS CASINO,2007-01-01,Misc,0.03,0.0,0.0,0.0,0.03
15158,VEGGY WORLD,2011-01-01,Shooter,0.02,0.0,0.0,0.0,0.02
8470,VEHICULAR COMBAT LEAGUE PRESENTS MOTOR MAYHEM,2001-01-01,Racing,0.08,0.06,0.0,0.02,0.16
8470,VEHICULAR COMBAT LEAGUE PRESENTS MOTOR MAYHEM,2001-01-01,Racing,0.08,0.06,0.0,0.02,0.16
8155,VELVET ASSASSIN,2009-01-01,Shooter,0.14,0.02,0.01,0.01,0.18
13270,VENUS & BRAVES: MAJO TO MEGAMI TO HOROBI NO YOGEN,2011-01-01,Role-Playing,0.0,0.0,0.05,0.0,0.05
13270,VENUS & BRAVES: MAJO TO MEGAMI TO HOROBI NO YOGEN,2011-01-01,Role-Playing,0.0,0.0,0.05,0.0,0.05
12869,VERTIGO,2009-01-01,Strategy,0.05,0.0,0.0,0.0,0.05
4173,VICTORIOUS BOXERS: IPPO'S ROAD TO GLORY,2000-01-01,Fighting,0.05,0.04,0.38,0.01,0.47
9066,VICTORIOUS BOXERS: REVOLUTION,2007-01-01,Fighting,0.07,0.0,0.06,0.01,0.14
8645,VICTORIOUS: HOLLYWOOD ARTS DEBUT,2011-01-01,Misc,0.14,0.01,0.0,0.01,0.16
9632,VICTORIOUS: TIME TO SHINE,2011-01-01,Action,0.12,0.0,0.0,0.01,0.13
16229,VICTORY SPIKE,1996-01-01,Sports,0.0,0.0,0.01,0.0,0.01
10338,VICTORY ZONE,1995-01-01,Misc,0.0,0.0,0.1,0.01,0.11
15457,VIETCONG,2003-01-01,Shooter,0.0,0.02,0.0,0.0,0.02
11876,VIEWPOINT,1995-01-01,Shooter,0.04,0.03,0.0,0.0,0.07
9407,VIEWTIFUL JOE,2000-01-01,Sports,0.52,0.21,0.12,0.06,0.9
9407,VIEWTIFUL JOE,2000-01-01,Sports,0.52,0.21,0.12,0.06,0.9
14612,VIEWTIFUL JOE 2,2016-01-01,Action,0.27,0.12,0.0,0.04,0.43
10348,VIEWTIFUL JOE: DOUBLE TROUBLE!,2005-01-01,Action,0.08,0.0,0.01,0.01,0.11
7382,VIGILANTE 8,2005-01-01,Platform,0.93,0.53,0.0,0.08,1.54
14346,VIGILANTE 8: 2ND OFFENSE,2010-01-01,Simulation,0.36,0.2,0.0,0.03,0.59
14346,VIGILANTE 8: 2ND OFFENSE,2010-01-01,Simulation,0.36,0.2,0.0,0.03,0.59
14346,VIGILANTE 8: 2ND OFFENSE,2010-01-01,Simulation,0.36,0.2,0.0,0.03,0.59
9269,VIKING: BATTLE FOR ASGARD,2007-01-01,Action,0.30000000000000004,0.42,0.0,0.12,0.8400000000000001
9824,VIN DIESEL: WHEELMAN,2013-01-01,Role-Playing,0.36,0.32,0.0,0.11,0.79
15920,VIOLET NO ATELIER: GRAMNAD NO RENKINJUTSUSHI 2 - GUNJOU NO OMOIDE,2011-01-01,Role-Playing,0.0,0.0,0.02,0.0,0.02
3239,VIRTUA COP,1995-01-01,Shooter,0.0,0.0,0.62,0.0,0.62
5831,VIRTUA COP 2,1996-01-01,Shooter,0.0,0.0,0.3,0.0,0.3
1925,VIRTUA FIGHTER,1994-01-01,Fighting,0.17,0.12,0.77,0.02,1.07
890,VIRTUA FIGHTER 2,1995-01-01,Fighting,0.34,0.26,1.3,0.03,1.93
5154,VIRTUA FIGHTER 3TB,1998-01-01,Fighting,0.0,0.0,0.37,0.0,0.37
962,VIRTUA FIGHTER 4,2002-01-01,Fighting,0.78,0.44,0.56,0.04,1.81
2865,VIRTUA FIGHTER 4: EVOLUTION,2003-01-01,Fighting,0.35,0.27,0.0,0.09,0.71
1878,VIRTUA FIGHTER 5,2007-01-01,Fighting,0.29,0.52,0.08,0.2,1.09
6188,VIRTUA FIGHTER 5 ONLINE,2007-01-01,Fighting,0.2,0.03,0.03,0.02,0.28
10144,VIRTUA FIGHTER CG PORTRAIT SERIES VOL.1: SARAH BRYANT,1995-01-01,Misc,0.0,0.0,0.11,0.0,0.11
11271,VIRTUA FIGHTER CG PORTRAIT SERIES VOL.2: JACKY BRYANT,1995-01-01,Misc,0.0,0.0,0.08,0.0,0.08
10899,VIRTUA FIGHTER CG PORTRAIT SERIES VOL.3: AKIRA YUKI,1995-01-01,Misc,0.0,0.0,0.09,0.0,0.09
9767,VIRTUA FIGHTER CG PORTRAIT SERIES VOL.4: PAI CHAN,1995-01-01,Misc,0.0,0.0,0.12,0.0,0.12
13091,VIRTUA FIGHTER CG PORTRAIT SERIES VOL.5: WOLF HAWKFIELD,1995-01-01,Misc,0.0,0.0,0.05,0.0,0.05
13471,VIRTUA FIGHTER CG PORTRAIT SERIES VOL.6: LAU CHAN,1995-01-01,Misc,0.0,0.0,0.04,0.0,0.04
7023,VIRTUA FIGHTER KIDS,1995-01-01,Fighting,0.0,0.0,0.23,0.0,0.23
15474,VIRTUA PRO FOOTBALL,2006-01-01,Sports,0.0,0.0,0.02,0.0,0.02
6475,VIRTUA RACING,1994-01-01,Racing,0.0,0.0,0.26,0.0,0.26
5699,VIRTUA STRIKER 2,1999-01-01,Sports,0.0,0.0,0.32,0.0,0.32
12966,VIRTUA STRIKER 2002,2002-01-01,Sports,0.01,0.0,0.03,0.0,0.05
8173,VIRTUA TENNIS,2002-01-01,Sports,0.13,0.05,0.0,0.0,0.18
15476,VIRTUA TENNIS 2009,1998-01-01,Sports,0.34,0.62,0.0,0.14,1.09
15476,VIRTUA TENNIS 2009,1998-01-01,Sports,0.34,0.62,0.0,0.14,1.09
4181,VIRTUA TENNIS 4: WORLD TOUR,2011-01-01,Sports,0.05,0.3,0.01,0.12,0.47
14953,VIRTUA TENNIS: WORLD TOUR (JP SALES),2005-01-01,Sports,0.0,0.0,0.02,0.0,0.02
3029,VIRTUA TENNIS: WORLD TOUR (US & OTHERS SALES),2005-01-01,Sports,0.16,0.36,0.0,0.14,0.67
12512,VIRTUAL CHESS 64,1998-01-01,Misc,0.05,0.01,0.0,0.0,0.06
10386,VIRTUAL HYDLIDE,1995-01-01,Role-Playing,0.0,0.0,0.11,0.0,0.11
15489,VIRTUAL KASPAROV,2002-01-01,Strategy,0.01,0.01,0.0,0.0,0.02
3901,VIRTUAL POOL,1997-01-01,Sports,0.28,0.19,0.0,0.03,0.51
10636,VIRTUAL POOL 64,1998-01-01,Sports,0.08,0.02,0.0,0.0,0.1
14547,VIRTUAL POOL: TOURNAMENT EDITION,2005-01-01,Sports,0.02,0.01,0.0,0.0,0.03
10757,VIRTUAL PRO WRESTLING,1996-01-01,Fighting,0.0,0.0,0.09,0.01,0.1
3782,VIRTUAL SOCCER,1993-01-01,Sports,0.0,0.0,0.53,0.0,0.53
12863,VIRTUAL VILLAGERS: A NEW HOME,2010-01-01,Simulation,0.04,0.01,0.0,0.0,0.05
12863,VIRTUAL VILLAGERS: A NEW HOME,2010-01-01,Simulation,0.04,0.01,0.0,0.0,0.05
11633,VIRUS,1997-01-01,Shooter,0.0,0.0,0.08,0.0,0.08
15408,VITAMIN R,2013-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
16407,VITAMIN X,2007-01-01,Adventure,0.0,0.0,0.01,0.0,0.01
14307,VITAMIN X EVOLUTION,2008-01-01,Adventure,0.0,0.0,0.03,0.0,0.03
15727,VITAMIN X EVOLUTION PLUS,2010-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
12666,VITAMIN X TO Z,2011-01-01,Adventure,0.0,0.0,0.06,0.0,0.06
15976,VITAMIN X: DETECTIVE B6,2012-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
16466,VITAMIN Y,2008-01-01,Adventure,0.0,0.0,0.01,0.0,0.01
